zone_id,timestamp,population,is_mnc_zone,transformer_capacity,temperature_c,humidity_pct,solar_irradiance_wm2,wind_speed_kmh,is_weekend,is_holiday,load_kwh
Sector_A_Residential,2025-10-21 17:00:00,45000,0,2500,25.76,68.23,8.04,7.27,0,0,1742.15
Sector_A_Residential,2025-10-21 18:00:00,45000,0,2500,28.62,57.47,29.75,6.42,0,0,2989.93
Sector_A_Residential,2025-10-21 19:00:00,45000,0,2500,26.36,74.36,39.78,2.79,0,0,3375.75
Sector_A_Residential,2025-10-21 20:00:00,45000,0,2500,26.08,65.58,0.0,5.54,0,0,3650.71
Sector_A_Residential,2025-10-21 21:00:00,45000,0,2500,23.22,69.52,1.09,2.67,0,0,3139.84
Sector_A_Residential,2025-10-21 22:00:00,45000,0,2500,21.34,74.42,12.99,3.21,0,0,2407.76
Sector_A_Residential,2025-10-21 23:00:00,45000,0,2500,16.53,81.66,0.0,3.55,0,0,1658.2
Sector_A_Residential,2025-10-22 00:00:00,45000,0,2500,17.71,85.59,12.91,10.74,0,0,822.34
Sector_A_Residential,2025-10-22 01:00:00,45000,0,2500,17.19,71.73,0.0,12.62,0,0,838.74
Sector_A_Residential,2025-10-22 02:00:00,45000,0,2500,20.16,78.11,25.28,2.03,0,0,723.3
Sector_A_Residential,2025-10-22 03:00:00,45000,0,2500,17.67,80.77,18.07,12.93,0,0,766.86
Sector_A_Residential,2025-10-22 04:00:00,45000,0,2500,19.41,75.16,20.26,3.46,0,0,918.46
Sector_A_Residential,2025-10-22 05:00:00,45000,0,2500,18.32,80.17,0.0,10.02,0,0,1129.68
Sector_A_Residential,2025-10-22 06:00:00,45000,0,2500,16.91,82.45,48.15,8.31,0,0,1427.25
Sector_A_Residential,2025-10-22 07:00:00,45000,0,2500,19.65,69.89,18.95,9.63,0,0,1982.09
Sector_A_Residential,2025-10-22 08:00:00,45000,0,2500,21.31,80.43,19.41,3.32,0,0,2149.37
Sector_A_Residential,2025-10-22 09:00:00,45000,0,2500,20.75,67.86,0.0,2.0,0,0,1976.37
Sector_A_Residential,2025-10-22 10:00:00,45000,0,2500,23.3,66.5,20.49,4.59,0,0,1454.8
Sector_A_Residential,2025-10-22 11:00:00,45000,0,2500,25.07,67.87,28.42,8.9,0,0,1098.55
Sector_A_Residential,2025-10-22 12:00:00,45000,0,2500,29.57,71.22,6.77,14.25,0,0,1590.69
Sector_A_Residential,2025-10-22 13:00:00,45000,0,2500,23.89,69.1,18.26,3.8,0,0,814.94
Sector_A_Residential,2025-10-22 14:00:00,45000,0,2500,30.4,62.39,18.77,7.06,0,0,1693.24
Sector_A_Residential,2025-10-22 15:00:00,45000,0,2500,26.75,72.63,20.11,4.78,0,0,1147.71
Sector_A_Residential,2025-10-22 16:00:00,45000,0,2500,25.76,66.89,0.0,7.34,0,0,1367.7
Sector_A_Residential,2025-10-22 17:00:00,45000,0,2500,29.76,58.57,3.47,2.0,0,0,2346.57
Sector_A_Residential,2025-10-22 18:00:00,45000,0,2500,28.0,63.73,0.0,12.65,0,0,2831.61
Sector_A_Residential,2025-10-22 19:00:00,45000,0,2500,27.7,71.24,0.0,7.49,0,0,3548.23
Sector_A_Residential,2025-10-22 20:00:00,45000,0,2500,25.43,68.77,25.88,10.61,0,0,3593.42
Sector_A_Residential,2025-10-22 21:00:00,45000,0,2500,26.15,75.34,51.31,6.59,0,0,3384.97
Sector_A_Residential,2025-10-22 22:00:00,45000,0,2500,21.89,75.68,16.96,8.07,0,0,2476.57
Sector_A_Residential,2025-10-22 23:00:00,45000,0,2500,19.16,73.43,0.0,11.35,0,0,1725.01
Sector_A_Residential,2025-10-23 00:00:00,45000,0,2500,18.61,76.87,0.0,7.73,0,0,821.7
Sector_A_Residential,2025-10-23 01:00:00,45000,0,2500,19.28,72.45,14.9,7.86,0,0,722.53
Sector_A_Residential,2025-10-23 02:00:00,45000,0,2500,15.04,78.28,12.08,4.49,0,0,728.45
Sector_A_Residential,2025-10-23 03:00:00,45000,0,2500,15.06,98.0,24.68,5.4,0,0,872.56
Sector_A_Residential,2025-10-23 04:00:00,45000,0,2500,15.88,84.02,0.0,3.73,0,0,942.52
Sector_A_Residential,2025-10-23 05:00:00,45000,0,2500,13.25,86.54,0.0,4.69,0,0,1222.99
Sector_A_Residential,2025-10-23 06:00:00,45000,0,2500,18.24,74.62,43.81,11.65,0,0,1456.2
Sector_A_Residential,2025-10-23 07:00:00,45000,0,2500,15.84,86.27,8.97,13.6,0,0,1928.24
Sector_A_Residential,2025-10-23 08:00:00,45000,0,2500,20.78,78.46,0.0,2.91,0,0,2132.05
Sector_A_Residential,2025-10-23 09:00:00,45000,0,2500,23.79,77.98,57.37,8.66,0,0,1896.64
Sector_A_Residential,2025-10-23 10:00:00,45000,0,2500,22.93,78.82,0.0,6.16,0,0,1504.78
Sector_A_Residential,2025-10-23 11:00:00,45000,0,2500,28.26,59.17,0.0,12.16,0,0,1673.13
Sector_A_Residential,2025-10-23 12:00:00,45000,0,2500,23.85,65.94,48.22,7.74,0,0,872.41
Sector_A_Residential,2025-10-23 13:00:00,45000,0,2500,29.58,59.49,50.76,7.25,0,0,1596.97
Sector_A_Residential,2025-10-23 14:00:00,45000,0,2500,29.25,60.12,35.45,4.67,0,0,1443.08
Sector_A_Residential,2025-10-23 15:00:00,45000,0,2500,25.15,70.11,0.0,2.0,0,0,916.46
Sector_A_Residential,2025-10-23 16:00:00,45000,0,2500,32.91,57.24,13.02,9.94,0,0,2646.06
Sector_A_Residential,2025-10-23 17:00:00,45000,0,2500,27.32,74.51,0.55,8.51,0,0,1993.38
Sector_A_Residential,2025-10-23 18:00:00,45000,0,2500,24.9,76.74,0.0,8.59,0,0,2540.95
Sector_A_Residential,2025-10-23 19:00:00,45000,0,2500,22.7,71.73,35.3,5.17,0,0,3248.93
Sector_A_Residential,2025-10-23 20:00:00,45000,0,2500,23.39,78.75,0.0,6.76,0,0,3487.47
Sector_A_Residential,2025-10-23 21:00:00,45000,0,2500,22.01,78.54,7.9,10.04,0,0,3243.18
Sector_A_Residential,2025-10-23 22:00:00,45000,0,2500,20.87,72.15,29.85,10.71,0,0,2398.21
Sector_A_Residential,2025-10-23 23:00:00,45000,0,2500,18.7,68.52,9.54,3.15,0,0,1636.43
Sector_A_Residential,2025-10-24 00:00:00,45000,0,2500,18.93,75.41,31.03,4.93,0,1,888.29
Sector_A_Residential,2025-10-24 01:00:00,45000,0,2500,16.14,77.05,14.09,2.28,0,1,770.75
Sector_A_Residential,2025-10-24 02:00:00,45000,0,2500,12.76,84.51,10.73,7.85,0,1,978.25
Sector_A_Residential,2025-10-24 03:00:00,45000,0,2500,15.77,80.43,9.17,10.24,0,1,918.21
Sector_A_Residential,2025-10-24 04:00:00,45000,0,2500,11.98,84.88,15.34,6.17,0,1,1196.55
Sector_A_Residential,2025-10-24 05:00:00,45000,0,2500,17.48,80.12,0.0,4.83,0,1,1136.82
Sector_A_Residential,2025-10-24 06:00:00,45000,0,2500,16.03,74.91,0.0,5.97,0,1,1613.18
Sector_A_Residential,2025-10-24 07:00:00,45000,0,2500,19.33,77.45,32.03,15.22,0,1,1989.36
Sector_A_Residential,2025-10-24 08:00:00,45000,0,2500,22.85,69.82,44.85,11.32,0,1,2227.47
Sector_A_Residential,2025-10-24 09:00:00,45000,0,2500,20.33,75.4,28.65,9.7,0,1,2050.26
Sector_A_Residential,2025-10-24 10:00:00,45000,0,2500,25.5,72.23,13.67,8.27,0,1,1688.94
Sector_A_Residential,2025-10-24 11:00:00,45000,0,2500,24.26,64.99,0.0,7.1,0,1,1116.77
Sector_A_Residential,2025-10-24 12:00:00,45000,0,2500,29.43,62.56,33.76,3.97,0,1,1740.68
Sector_A_Residential,2025-10-24 13:00:00,45000,0,2500,26.57,66.64,0.0,3.43,0,1,1017.3
Sector_A_Residential,2025-10-24 14:00:00,45000,0,2500,26.32,65.36,0.0,5.16,0,1,1077.81
Sector_A_Residential,2025-10-24 15:00:00,45000,0,2500,29.27,67.48,21.83,3.81,0,1,1659.74
Sector_A_Residential,2025-10-24 16:00:00,45000,0,2500,27.05,63.66,0.0,5.02,0,1,1447.11
Sector_A_Residential,2025-10-24 17:00:00,45000,0,2500,25.72,65.91,16.81,6.79,0,1,1947.88
Sector_A_Residential,2025-10-24 18:00:00,45000,0,2500,25.42,65.66,0.0,7.06,0,1,2622.14
Sector_A_Residential,2025-10-24 19:00:00,45000,0,2500,24.96,73.42,0.0,4.97,0,1,3399.64
Sector_A_Residential,2025-10-24 20:00:00,45000,0,2500,26.0,65.83,0.0,8.88,0,1,3850.13
Sector_A_Residential,2025-10-24 21:00:00,45000,0,2500,18.55,78.58,0.0,6.48,0,1,3276.44
Sector_A_Residential,2025-10-24 22:00:00,45000,0,2500,20.52,82.28,0.0,7.9,0,1,2511.27
Sector_A_Residential,2025-10-24 23:00:00,45000,0,2500,20.16,74.51,0.0,4.54,0,1,1830.73
Sector_A_Residential,2025-10-25 00:00:00,45000,0,2500,17.94,81.92,0.0,9.45,1,0,877.07
Sector_A_Residential,2025-10-25 01:00:00,45000,0,2500,19.0,82.89,0.0,5.15,1,0,759.05
Sector_A_Residential,2025-10-25 02:00:00,45000,0,2500,15.91,84.02,0.0,12.66,1,0,870.09
Sector_A_Residential,2025-10-25 03:00:00,45000,0,2500,15.5,80.33,6.01,6.24,1,0,901.54
Sector_A_Residential,2025-10-25 04:00:00,45000,0,2500,17.11,81.04,0.0,6.69,1,0,993.05
Sector_A_Residential,2025-10-25 05:00:00,45000,0,2500,16.82,73.67,10.64,9.1,1,0,1121.4
Sector_A_Residential,2025-10-25 06:00:00,45000,0,2500,16.89,75.61,0.0,9.87,1,0,1641.11
Sector_A_Residential,2025-10-25 07:00:00,45000,0,2500,19.77,72.86,0.0,10.24,1,0,2099.56
Sector_A_Residential,2025-10-25 08:00:00,45000,0,2500,19.11,85.03,14.34,13.24,1,0,2374.95
Sector_A_Residential,2025-10-25 09:00:00,45000,0,2500,20.74,70.86,41.46,9.34,1,0,2159.81
Sector_A_Residential,2025-10-25 10:00:00,45000,0,2500,22.44,68.76,51.43,6.79,1,0,1660.44
Sector_A_Residential,2025-10-25 11:00:00,45000,0,2500,27.27,62.1,73.49,5.17,1,0,1625.89
Sector_A_Residential,2025-10-25 12:00:00,45000,0,2500,20.28,76.9,24.93,6.56,1,0,1082.75
Sector_A_Residential,2025-10-25 13:00:00,45000,0,2500,27.74,66.28,29.99,12.22,1,0,1288.14
Sector_A_Residential,2025-10-25 14:00:00,45000,0,2500,27.69,70.12,3.93,2.17,1,0,1320.53
Sector_A_Residential,2025-10-25 15:00:00,45000,0,2500,24.81,71.91,0.0,4.16,1,0,1087.65
Sector_A_Residential,2025-10-25 16:00:00,45000,0,2500,28.19,59.65,22.89,6.26,1,0,1785.73
Sector_A_Residential,2025-10-25 17:00:00,45000,0,2500,27.89,62.3,0.0,4.11,1,0,2177.43
Sector_A_Residential,2025-10-25 18:00:00,45000,0,2500,27.14,71.89,30.81,5.6,1,0,3003.24
Sector_A_Residential,2025-10-25 19:00:00,45000,0,2500,20.06,74.11,0.0,13.35,1,0,3556.55
Sector_A_Residential,2025-10-25 20:00:00,45000,0,2500,25.85,72.73,12.16,5.98,1,0,3936.7
Sector_A_Residential,2025-10-25 21:00:00,45000,0,2500,20.51,73.79,0.0,8.47,1,0,3510.94
Sector_A_Residential,2025-10-25 22:00:00,45000,0,2500,21.52,69.31,0.0,2.0,1,0,2595.56
Sector_A_Residential,2025-10-25 23:00:00,45000,0,2500,20.17,73.58,13.48,3.17,1,0,1883.37
Sector_A_Residential,2025-10-26 00:00:00,45000,0,2500,15.82,76.14,0.0,10.18,1,0,890.91
Sector_A_Residential,2025-10-26 01:00:00,45000,0,2500,17.63,75.58,0.0,12.75,1,0,854.86
Sector_A_Residential,2025-10-26 02:00:00,45000,0,2500,15.15,81.62,0.0,7.69,1,0,864.87
Sector_A_Residential,2025-10-26 03:00:00,45000,0,2500,11.91,86.75,44.63,5.84,1,0,1050.13
Sector_A_Residential,2025-10-26 04:00:00,45000,0,2500,17.94,71.11,0.0,8.65,1,0,1028.53
Sector_A_Residential,2025-10-26 05:00:00,45000,0,2500,15.05,80.87,1.29,2.0,1,0,1175.38
Sector_A_Residential,2025-10-26 06:00:00,45000,0,2500,15.86,77.62,0.0,7.71,1,0,1664.94
Sector_A_Residential,2025-10-26 07:00:00,45000,0,2500,17.91,74.91,15.16,3.25,1,0,2093.74
Sector_A_Residential,2025-10-26 08:00:00,45000,0,2500,20.57,74.85,3.23,9.69,1,0,2463.93
Sector_A_Residential,2025-10-26 09:00:00,45000,0,2500,21.53,70.96,21.28,2.0,1,0,2207.21
Sector_A_Residential,2025-10-26 10:00:00,45000,0,2500,24.18,75.51,42.06,4.71,1,0,1740.29
Sector_A_Residential,2025-10-26 11:00:00,45000,0,2500,22.23,77.08,14.35,6.77,1,0,1310.04
Sector_A_Residential,2025-10-26 12:00:00,45000,0,2500,24.54,74.28,64.43,4.25,1,0,979.2
Sector_A_Residential,2025-10-26 13:00:00,45000,0,2500,26.62,65.08,65.56,5.6,1,0,1121.64
Sector_A_Residential,2025-10-26 14:00:00,45000,0,2500,30.85,58.13,47.37,10.08,1,0,2072.78
Sector_A_Residential,2025-10-26 15:00:00,45000,0,2500,27.43,66.41,28.05,6.83,1,0,1381.9
Sector_A_Residential,2025-10-26 16:00:00,45000,0,2500,29.39,63.13,0.0,3.65,1,0,2062.78
Sector_A_Residential,2025-10-26 17:00:00,45000,0,2500,26.9,64.28,20.23,10.2,1,0,2109.64
Sector_A_Residential,2025-10-26 18:00:00,45000,0,2500,25.01,64.29,0.0,7.79,1,0,2714.5
Sector_A_Residential,2025-10-26 19:00:00,45000,0,2500,24.19,69.81,0.0,7.94,1,0,3543.28
Sector_A_Residential,2025-10-26 20:00:00,45000,0,2500,22.89,69.92,0.0,3.79,1,0,3761.36
Sector_A_Residential,2025-10-26 21:00:00,45000,0,2500,22.72,74.49,12.34,2.0,1,0,3536.26
Sector_A_Residential,2025-10-26 22:00:00,45000,0,2500,22.56,74.59,0.0,3.74,1,0,2705.0
Sector_A_Residential,2025-10-26 23:00:00,45000,0,2500,19.28,80.27,2.96,3.38,1,0,1820.36
Sector_A_Residential,2025-10-27 00:00:00,45000,0,2500,19.33,70.77,22.62,4.66,0,0,801.12
Sector_A_Residential,2025-10-27 01:00:00,45000,0,2500,14.51,83.19,0.0,3.86,0,0,826.32
Sector_A_Residential,2025-10-27 02:00:00,45000,0,2500,14.9,78.21,30.4,7.2,0,0,816.27
Sector_A_Residential,2025-10-27 03:00:00,45000,0,2500,14.14,77.15,0.0,9.89,0,0,888.97
Sector_A_Residential,2025-10-27 04:00:00,45000,0,2500,16.21,77.83,15.01,10.57,0,0,857.13
Sector_A_Residential,2025-10-27 05:00:00,45000,0,2500,15.6,84.55,0.0,9.73,0,0,1222.62
Sector_A_Residential,2025-10-27 06:00:00,45000,0,2500,18.51,75.3,25.78,3.66,0,0,1483.86
Sector_A_Residential,2025-10-27 07:00:00,45000,0,2500,16.76,85.15,32.29,7.01,0,0,1936.87
Sector_A_Residential,2025-10-27 08:00:00,45000,0,2500,19.96,77.24,31.78,12.28,0,0,2237.51
Sector_A_Residential,2025-10-27 09:00:00,45000,0,2500,22.68,70.21,18.56,2.0,0,0,1860.44
Sector_A_Residential,2025-10-27 10:00:00,45000,0,2500,19.27,80.52,0.0,11.52,0,0,1580.16
Sector_A_Residential,2025-10-27 11:00:00,45000,0,2500,28.26,66.87,29.01,3.32,0,0,1580.34
Sector_A_Residential,2025-10-27 12:00:00,45000,0,2500,25.17,65.07,67.91,7.83,0,0,939.19
Sector_A_Residential,2025-10-27 13:00:00,45000,0,2500,22.99,78.85,42.03,8.25,0,0,776.45
Sector_A_Residential,2025-10-27 14:00:00,45000,0,2500,27.52,67.01,0.0,7.47,0,0,1132.85
Sector_A_Residential,2025-10-27 15:00:00,45000,0,2500,27.5,66.08,0.27,14.6,0,0,1257.22
Sector_A_Residential,2025-10-27 16:00:00,45000,0,2500,27.09,63.07,51.4,5.75,0,0,1471.26
Sector_A_Residential,2025-10-27 17:00:00,45000,0,2500,28.42,69.61,22.59,2.0,0,0,2206.37
Sector_A_Residential,2025-10-27 18:00:00,45000,0,2500,27.03,68.63,0.0,8.05,0,0,2734.42
Sector_A_Residential,2025-10-27 19:00:00,45000,0,2500,24.98,71.54,0.0,6.21,0,0,3212.17
Sector_A_Residential,2025-10-27 20:00:00,45000,0,2500,23.8,68.41,0.0,8.75,0,0,3560.28
Sector_A_Residential,2025-10-27 21:00:00,45000,0,2500,21.25,76.84,0.0,9.89,0,0,3303.06
Sector_A_Residential,2025-10-27 22:00:00,45000,0,2500,23.08,74.95,0.0,6.69,0,0,3284.96
Sector_A_Residential,2025-10-27 23:00:00,45000,0,2500,15.78,77.39,61.29,8.33,0,0,1660.39
Sector_A_Residential,2025-10-28 00:00:00,45000,0,2500,17.25,72.63,0.0,7.21,0,0,822.63
Sector_A_Residential,2025-10-28 01:00:00,45000,0,2500,16.16,81.93,0.0,12.97,0,0,825.86
Sector_A_Residential,2025-10-28 02:00:00,45000,0,2500,16.91,72.41,32.8,5.41,0,0,875.51
Sector_A_Residential,2025-10-28 03:00:00,45000,0,2500,13.72,83.14,18.73,4.3,0,0,867.74
Sector_A_Residential,2025-10-28 04:00:00,45000,0,2500,12.31,82.44,0.0,9.78,0,0,1013.27
Sector_A_Residential,2025-10-28 05:00:00,45000,0,2500,16.33,84.28,0.0,3.45,0,0,1152.25
Sector_A_Residential,2025-10-28 06:00:00,45000,0,2500,17.51,76.42,0.0,8.07,0,0,1511.4
Sector_A_Residential,2025-10-28 07:00:00,45000,0,2500,20.92,78.33,4.49,6.11,0,0,1892.86
Sector_A_Residential,2025-10-28 08:00:00,45000,0,2500,17.4,76.06,27.69,6.35,0,0,2181.75
Sector_A_Residential,2025-10-28 09:00:00,45000,0,2500,23.32,75.02,58.18,15.23,0,0,2025.47
Sector_A_Residential,2025-10-28 10:00:00,45000,0,2500,27.06,74.77,21.91,11.02,0,0,1750.96
Sector_A_Residential,2025-10-28 11:00:00,45000,0,2500,23.56,66.46,36.99,10.28,0,0,1061.24
Sector_A_Residential,2025-10-28 12:00:00,45000,0,2500,23.16,72.38,19.48,8.56,0,0,896.06
Sector_A_Residential,2025-10-28 13:00:00,45000,0,2500,25.71,79.14,47.37,4.28,0,0,978.2
Sector_A_Residential,2025-10-28 14:00:00,45000,0,2500,27.06,66.79,57.01,7.62,0,0,1119.02
Sector_A_Residential,2025-10-28 15:00:00,45000,0,2500,28.26,65.34,46.29,8.74,0,0,1444.86
Sector_A_Residential,2025-10-28 16:00:00,45000,0,2500,25.97,70.99,0.0,7.4,0,0,1326.48
Sector_A_Residential,2025-10-28 17:00:00,45000,0,2500,29.24,64.08,14.85,7.03,0,0,2369.81
Sector_A_Residential,2025-10-28 18:00:00,45000,0,2500,23.48,64.0,0.0,5.31,0,0,2405.2
Sector_A_Residential,2025-10-28 19:00:00,45000,0,2500,21.11,78.2,25.28,7.66,0,0,3127.49
Sector_A_Residential,2025-10-28 20:00:00,45000,0,2500,24.79,61.24,0.0,4.86,0,0,3522.62
Sector_A_Residential,2025-10-28 21:00:00,45000,0,2500,17.15,76.75,0.0,9.16,0,0,3122.15
Sector_A_Residential,2025-10-28 22:00:00,45000,0,2500,19.32,80.65,0.0,2.0,0,0,3620.49
Sector_A_Residential,2025-10-28 23:00:00,45000,0,2500,23.85,68.95,11.46,11.46,0,0,1585.81
Sector_A_Residential,2025-10-29 00:00:00,45000,0,2500,16.78,76.09,6.1,2.02,0,0,779.66
Sector_A_Residential,2025-10-29 01:00:00,45000,0,2500,13.83,85.92,0.0,2.87,0,0,842.7
Sector_A_Residential,2025-10-29 02:00:00,45000,0,2500,15.15,77.42,0.0,8.04,0,0,756.25
Sector_A_Residential,2025-10-29 03:00:00,45000,0,2500,14.96,76.16,0.0,8.5,0,0,807.83
Sector_A_Residential,2025-10-29 04:00:00,45000,0,2500,15.54,81.45,0.0,13.88,0,0,893.99
Sector_A_Residential,2025-10-29 05:00:00,45000,0,2500,17.04,77.82,0.0,7.64,0,0,1158.34
Sector_A_Residential,2025-10-29 06:00:00,45000,0,2500,14.93,76.11,24.25,6.47,0,0,1447.7
Sector_A_Residential,2025-10-29 07:00:00,45000,0,2500,21.08,76.25,0.0,7.28,0,0,1958.83
Sector_A_Residential,2025-10-29 08:00:00,45000,0,2500,19.94,76.93,26.24,12.17,0,0,2175.01
Sector_A_Residential,2025-10-29 09:00:00,45000,0,2500,22.36,70.73,34.15,15.09,0,0,1941.8
Sector_A_Residential,2025-10-29 10:00:00,45000,0,2500,21.47,72.07,63.8,5.96,0,0,1470.71
Sector_A_Residential,2025-10-29 11:00:00,45000,0,2500,26.36,69.25,72.03,8.51,0,0,1245.86
Sector_A_Residential,2025-10-29 12:00:00,45000,0,2500,24.83,73.97,63.77,6.35,0,0,1020.98
Sector_A_Residential,2025-10-29 13:00:00,45000,0,2500,26.74,65.78,53.62,6.28,0,0,1075.02
Sector_A_Residential,2025-10-29 14:00:00,45000,0,2500,25.16,71.43,13.94,13.18,0,0,886.61
Sector_A_Residential,2025-10-29 15:00:00,45000,0,2500,25.25,70.96,6.07,3.37,0,0,1089.95
Sector_A_Residential,2025-10-29 16:00:00,45000,0,2500,28.08,68.82,2.04,2.0,0,0,1620.46
Sector_A_Residential,2025-10-29 17:00:00,45000,0,2500,25.44,68.63,30.8,7.72,0,0,1884.33
Sector_A_Residential,2025-10-29 18:00:00,45000,0,2500,23.75,66.85,1.83,10.81,0,0,2373.9
Sector_A_Residential,2025-10-29 19:00:00,45000,0,2500,22.89,69.68,21.72,7.38,0,0,3172.07
Sector_A_Residential,2025-10-29 20:00:00,45000,0,2500,23.86,71.74,25.07,8.36,0,0,4515.02
Sector_A_Residential,2025-10-29 21:00:00,45000,0,2500,19.91,82.38,0.0,9.24,0,0,3177.25
Sector_A_Residential,2025-10-29 22:00:00,45000,0,2500,19.28,73.93,0.8,7.0,0,0,2431.92
Sector_A_Residential,2025-10-29 23:00:00,45000,0,2500,18.07,80.54,0.0,8.55,0,0,1655.95
Sector_A_Residential,2025-10-30 00:00:00,45000,0,2500,13.16,81.9,0.0,8.41,0,0,901.88
Sector_A_Residential,2025-10-30 01:00:00,45000,0,2500,13.01,83.83,0.0,2.0,0,0,892.05
Sector_A_Residential,2025-10-30 02:00:00,45000,0,2500,15.66,86.27,29.62,6.92,0,0,798.38
Sector_A_Residential,2025-10-30 03:00:00,45000,0,2500,13.53,85.82,1.3,2.0,0,0,861.17
Sector_A_Residential,2025-10-30 04:00:00,45000,0,2500,16.96,73.68,0.33,6.39,0,0,958.73
Sector_A_Residential,2025-10-30 05:00:00,45000,0,2500,17.4,75.83,0.0,4.79,0,0,1051.33
Sector_A_Residential,2025-10-30 06:00:00,45000,0,2500,17.9,82.54,16.88,10.14,0,0,1502.67
Sector_A_Residential,2025-10-30 07:00:00,45000,0,2500,21.13,74.21,0.0,7.37,0,0,1889.08
Sector_A_Residential,2025-10-30 08:00:00,45000,0,2500,19.15,71.42,36.19,8.17,0,0,2112.43
Sector_A_Residential,2025-10-30 09:00:00,45000,0,2500,22.02,69.3,47.16,5.85,0,0,1909.98
Sector_A_Residential,2025-10-30 10:00:00,45000,0,2500,21.35,76.19,32.68,10.2,0,0,1487.19
Sector_A_Residential,2025-10-30 11:00:00,45000,0,2500,28.27,69.05,55.89,2.0,0,0,1585.7
Sector_A_Residential,2025-10-30 12:00:00,45000,0,2500,28.67,64.67,54.29,3.38,0,0,1389.87
Sector_A_Residential,2025-10-30 13:00:00,45000,0,2500,26.07,77.62,46.97,11.02,0,0,969.05
Sector_A_Residential,2025-10-30 14:00:00,45000,0,2500,27.34,69.49,43.32,4.99,0,0,1118.36
Sector_A_Residential,2025-10-30 15:00:00,45000,0,2500,29.3,62.87,36.65,2.0,0,0,1531.31
Sector_A_Residential,2025-10-30 16:00:00,45000,0,2500,26.38,64.08,28.07,11.6,0,0,1414.72
Sector_A_Residential,2025-10-30 17:00:00,45000,0,2500,24.87,65.26,14.35,10.29,0,0,1657.74
Sector_A_Residential,2025-10-30 18:00:00,45000,0,2500,26.67,68.34,0.0,9.01,0,0,2676.59
Sector_A_Residential,2025-10-30 19:00:00,45000,0,2500,23.99,68.26,0.0,6.85,0,0,3259.15
Sector_A_Residential,2025-10-30 20:00:00,45000,0,2500,22.73,78.42,6.62,12.33,0,0,3554.28
Sector_A_Residential,2025-10-30 21:00:00,45000,0,2500,19.35,81.65,2.43,10.92,0,0,3201.88
Sector_A_Residential,2025-10-30 22:00:00,45000,0,2500,16.21,82.08,23.84,11.94,0,0,2436.9
Sector_A_Residential,2025-10-30 23:00:00,45000,0,2500,18.28,72.35,15.5,8.95,0,0,1709.71
Sector_A_Residential,2025-10-31 00:00:00,45000,0,2500,18.05,74.65,0.0,6.87,0,0,816.65
Sector_A_Residential,2025-10-31 01:00:00,45000,0,2500,15.06,85.95,0.0,5.04,0,0,864.4
Sector_A_Residential,2025-10-31 02:00:00,45000,0,2500,17.45,75.81,0.0,2.0,0,0,797.33
Sector_A_Residential,2025-10-31 03:00:00,45000,0,2500,13.39,87.42,0.0,8.19,0,0,949.56
Sector_A_Residential,2025-10-31 04:00:00,45000,0,2500,12.97,85.33,0.0,8.49,0,0,992.11
Sector_A_Residential,2025-10-31 05:00:00,45000,0,2500,15.34,80.8,15.29,5.21,0,0,1186.43
Sector_A_Residential,2025-10-31 06:00:00,45000,0,2500,16.27,76.66,4.43,8.58,0,0,1485.83
Sector_A_Residential,2025-10-31 07:00:00,45000,0,2500,19.05,75.76,44.49,5.27,0,0,1869.9
Sector_A_Residential,2025-10-31 08:00:00,45000,0,2500,17.71,78.51,32.53,9.47,0,0,2153.5
Sector_A_Residential,2025-10-31 09:00:00,45000,0,2500,23.12,75.39,16.72,3.35,0,0,1977.16
Sector_A_Residential,2025-10-31 10:00:00,45000,0,2500,25.75,64.56,34.23,2.74,0,0,1691.43
Sector_A_Residential,2025-10-31 11:00:00,45000,0,2500,23.59,69.64,66.31,5.59,0,0,1056.51
Sector_A_Residential,2025-10-31 12:00:00,45000,0,2500,27.15,66.6,12.66,9.34,0,0,1118.11
Sector_A_Residential,2025-10-31 13:00:00,45000,0,2500,23.95,72.91,17.56,2.38,0,0,849.19
Sector_A_Residential,2025-10-31 14:00:00,45000,0,2500,28.39,61.3,46.18,10.11,0,0,1351.0
Sector_A_Residential,2025-10-31 15:00:00,45000,0,2500,28.54,59.49,61.26,2.0,0,0,1377.88
Sector_A_Residential,2025-10-31 16:00:00,45000,0,2500,28.01,68.08,59.18,5.57,0,0,1584.23
Sector_A_Residential,2025-10-31 17:00:00,45000,0,2500,25.83,61.93,8.29,2.0,0,0,1797.43
Sector_A_Residential,2025-10-31 18:00:00,45000,0,2500,19.58,80.64,26.52,2.0,0,0,2474.67
Sector_A_Residential,2025-10-31 19:00:00,45000,0,2500,22.5,71.38,1.81,7.72,0,0,3164.12
Sector_A_Residential,2025-10-31 20:00:00,45000,0,2500,21.09,67.5,0.0,5.81,0,0,3480.4
Sector_A_Residential,2025-10-31 21:00:00,45000,0,2500,18.9,74.4,0.0,2.0,0,0,3187.9
Sector_A_Residential,2025-10-31 22:00:00,45000,0,2500,19.33,77.32,0.0,4.63,0,0,2375.62
Sector_A_Residential,2025-10-31 23:00:00,45000,0,2500,16.91,76.58,22.96,7.98,0,0,1762.1
Sector_A_Residential,2025-11-01 00:00:00,45000,0,2500,14.74,81.39,0.0,5.07,1,1,975.09
Sector_A_Residential,2025-11-01 01:00:00,45000,0,2500,13.37,85.92,0.0,5.67,1,1,990.95
